arm,run,engine_rank,engine_port,series,minute,value
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.7960,40.8856
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.8127,41.6053
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.8294,41.2580
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.8460,42.2901
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.8627,43.4820
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.8794,44.9834
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.8960,44.3730
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.9127,44.9050
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.9294,43.1763
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.9460,43.8223
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.9627,43.6511
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.9794,44.0795
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,39.9960,46.3243
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.0127,48.0409
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.0294,49.8692
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.0460,52.0607
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.0627,54.2192
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.0794,56.5443
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.0960,58.8418
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.1127,58.4706
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.1294,54.4365
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.1460,53.9163
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.1627,53.5808
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.1794,53.4070
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.1960,51.2102
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.2127,50.7800
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.2294,49.7949
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.2460,50.0514
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.2627,52.8335
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.2794,55.1020
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.2960,55.0228
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.3127,54.9538
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.3294,53.2511
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.3460,51.6062
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.3627,49.0384
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.3794,47.0373
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.3960,44.5551
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.4127,43.2522
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.4294,40.9001
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.4460,42.2299
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.4627,43.7546
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.4794,46.0941
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.4960,46.3308
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.5127,46.3550
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.5294,45.2952
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.5460,42.4566
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.5627,37.9909
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.5794,36.8714
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.5960,33.6004
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.6127,32.9525
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.6294,34.1157
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.6460,34.5610
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.6627,36.6629
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.6794,37.7581
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.6960,35.1794
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.7127,35.9330
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.7294,36.8653
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.7460,35.7357
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.7627,35.8665
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.7794,33.9476
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.7960,32.8070
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.8127,32.5383
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.8294,34.4922
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.8460,35.4023
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.8627,36.2591
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.8794,35.3613
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.8960,36.0846
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.9127,36.6673
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.9294,36.3345
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.9460,37.6577
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.9627,38.1036
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.9794,39.5789
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,40.9960,40.3619
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.0127,41.5563
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.0294,41.1927
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.0460,41.2029
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.0627,41.8007
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.0794,43.7005
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.0960,42.9156
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.1127,44.4994
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.1294,46.6562
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.1460,46.5701
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.1627,47.2988
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.1794,50.1756
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.1960,50.5292
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.2127,46.5402
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.2294,44.5599
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.2460,45.3392
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.2627,43.3045
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.2794,42.5533
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.2960,41.8095
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.3127,41.2103
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.3294,38.9329
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.3460,37.7357
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.3627,38.0826
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.3794,39.0105
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.3960,35.2757
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.4127,34.8592
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.4294,33.3070
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.4460,32.4496
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.4627,29.1384
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.4794,29.6870
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.4960,31.4356
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.5127,30.3425
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.5294,31.0727
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.5460,31.0323
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.5627,31.9473
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.5794,30.6707
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.5960,31.2108
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.6127,30.7349
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.6294,31.7464
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.6460,30.8454
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.6627,30.0043
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.6794,30.6106
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.6960,30.5995
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.7127,30.2323
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.7294,28.5809
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.7460,25.5398
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.7627,25.2374
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.7794,25.9434
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.7960,26.0533
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.8127,27.9326
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.8294,28.9288
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.8460,26.0998
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.8627,25.8035
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.8794,25.0384
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.8960,24.1553
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.9127,23.1625
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.9294,22.8794
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.9460,22.1424
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.9627,21.3917
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.9794,20.4016
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,41.9960,19.4215
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.0127,21.2589
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.0294,23.1424
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.0460,24.3847
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.0627,25.2964
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.0794,25.2687
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.0960,24.1686
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.1127,24.4771
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.1294,24.9786
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.1460,24.2176
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.1627,24.6356
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.1794,25.7483
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.1960,26.3776
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.2127,27.1980
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.2294,24.2902
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.2460,23.7082
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.2627,23.9900
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.2794,25.0912
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.2960,27.1666
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.3127,28.4796
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.3294,26.8765
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.3460,28.4274
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.3627,28.4385
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.3794,29.8215
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.3960,31.8654
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.4127,32.9225
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.4294,34.4219
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.4460,34.7632
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.4627,34.6184
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.4794,34.5216
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.4960,34.6647
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.5127,33.8854
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.5294,34.4259
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.5460,35.3466
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.5627,34.5774
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.5794,33.9765
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.5960,33.0917
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.6127,31.9543
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.6294,32.6023
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.6460,33.2741
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.6627,33.1277
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.6794,33.2955
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.6960,31.5095
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.7127,31.0685
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.7294,31.7079
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.7460,30.4103
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.7627,31.1015
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.7794,31.5323
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.7960,31.2201
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.8127,31.6908
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.8294,33.1623
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.8460,34.9638
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.8627,36.4234
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.8794,35.9272
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.8960,34.2733
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.9127,33.4138
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.9294,30.3778
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.9460,28.3354
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.9627,30.6562
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.9794,33.3636
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,42.9960,34.4545
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.0127,36.6176
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.0294,38.1951
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.0460,37.9842
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.0627,38.2470
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.0794,40.4742
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.0960,42.4656
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.1127,40.6396
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.1294,41.5097
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.1460,41.1440
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.1627,41.0851
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.1794,43.1225
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.1960,44.1877
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.2127,43.7492
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.2294,43.0122
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.2460,41.5158
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.2627,41.1761
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.2794,41.9901
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.2960,41.5882
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.3127,42.4959
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.3294,44.4668
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.3460,45.5393
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.3627,45.9965
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.3794,48.2739
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.3960,46.3614
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.4127,47.5629
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.4294,48.8636
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.4460,50.0121
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.4627,51.1512
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.4794,51.3720
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.4960,50.3979
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.5127,49.6101
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.5294,49.9008
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.5460,48.0408
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.5627,46.4377
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.5794,46.9256
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.5960,46.5837
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.6127,46.3156
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.6294,46.0605
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.6460,47.2515
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.6627,47.9662
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.6794,46.2957
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.6960,47.5479
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.7127,48.2103
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.7294,50.6786
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.7460,48.1578
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.7627,45.5221
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.7794,43.5705
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.7960,41.7494
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.8127,42.3404
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.8294,40.5714
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.8460,39.7286
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.8627,40.0290
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.8794,40.0136
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.8960,40.4458
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.9127,39.3554
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.9294,39.2839
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.9460,37.8085
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.9627,37.7930
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.9794,37.4136
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,43.9960,37.3378
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,44.0127,38.2608
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,44.0294,38.9318
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,44.0460,37.7768
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,44.0627,37.5534
llm-d,260831_2128_exp109r1_llmdslot75_shift,3,8002,kv_cache_usage_pct,44.0794,35.7788
