arm,engine_rank,minute,attributed_pct,late_share_run_pct,resident_chat_ontime,share_chat_ontime_pct,resident_chat_late,share_chat_late_pct,resident_deepresearch_ontime,share_deepresearch_ontime_pct,resident_deepresearch_late,share_deepresearch_late_pct,resident_swe_ontime,share_swe_ontime_pct,resident_swe_late,share_swe_late_pct,resident_total,unit
vLLM-router,1,29.0000,74.8700,99.1200,0.0000,0.0000,1241.9583,40.3425,0.0000,0.0000,1095.2470,35.5769,0.0000,0.0000,741.3315,24.0806,3078.5368,mean concurrently resident requests in a 60 s window
vLLM-router,1,30.0000,74.8700,99.1200,0.0000,0.0000,1469.8775,45.3429,0.0000,0.0000,1159.6070,35.7716,0.0000,0.0000,612.2115,18.8855,3241.6959,mean concurrently resident requests in a 60 s window
vLLM-router,1,31.0000,74.8700,99.1200,0.0000,0.0000,1835.4893,51.4422,0.0000,0.0000,1217.2244,34.1144,0.0000,0.0000,515.3498,14.4434,3568.0635,mean concurrently resident requests in a 60 s window
vLLM-router,1,32.0000,74.8700,99.1200,0.0000,0.0000,2104.6760,55.3465,0.0000,0.0000,1265.9173,33.2897,0.0000,0.0000,432.1329,11.3638,3802.7262,mean concurrently resident requests in a 60 s window
vLLM-router,1,33.0000,74.8700,99.1200,0.0000,0.0000,2329.7073,58.3613,0.0000,0.0000,1300.8649,32.5879,0.0000,0.0000,361.2966,9.0508,3991.8688,mean concurrently resident requests in a 60 s window
vLLM-router,1,34.0000,74.8700,99.1200,0.0000,0.0000,2641.1612,61.1058,0.0000,0.0000,1373.3974,31.7749,0.0000,0.0000,307.7160,7.1193,4322.2745,mean concurrently resident requests in a 60 s window
vLLM-router,1,35.0000,74.8700,99.1200,0.0000,0.0000,3103.5213,64.4234,0.0000,0.0000,1448.7686,30.0738,0.0000,0.0000,265.0950,5.5029,4817.3849,mean concurrently resident requests in a 60 s window
vLLM-router,1,36.0000,74.8700,99.1200,0.0000,0.0000,3424.6982,66.6430,0.0000,0.0000,1484.2980,28.8837,0.0000,0.0000,229.8730,4.4732,5138.8692,mean concurrently resident requests in a 60 s window
vLLM-router,1,37.0000,74.8700,99.1200,0.0000,0.0000,3716.3986,68.6425,0.0000,0.0000,1514.6737,27.9763,0.0000,0.0000,183.0676,3.3813,5414.1399,mean concurrently resident requests in a 60 s window
vLLM-router,1,38.0000,74.8700,99.1200,0.0000,0.0000,4160.6790,70.8873,0.0000,0.0000,1580.3367,26.9249,0.0000,0.0000,128.4138,2.1878,5869.4294,mean concurrently resident requests in a 60 s window
vLLM-router,1,39.0000,74.8700,99.1200,0.0000,0.0000,4251.5017,72.1919,0.0000,0.0000,1586.1876,26.9340,0.0000,0.0000,51.4802,0.8741,5889.1694,mean concurrently resident requests in a 60 s window
vLLM-router,1,40.0000,74.8700,99.1200,0.0000,0.0000,4284.2143,73.0096,0.0000,0.0000,1577.8587,26.8891,0.0000,0.0000,5.9401,0.1012,5868.0132,mean concurrently resident requests in a 60 s window
vLLM-router,1,41.0000,74.8700,99.1200,0.0000,0.0000,4293.9542,73.1710,0.0000,0.0000,1572.4309,26.7950,0.0000,0.0000,2.0000,0.0341,5868.3851,mean concurrently resident requests in a 60 s window
vLLM-router,1,42.0000,74.8700,99.1200,0.0000,0.0000,4266.2060,73.3705,0.0000,0.0000,1546.4034,26.5951,0.0000,0.0000,2.0000,0.0344,5814.6094,mean concurrently resident requests in a 60 s window
vLLM-router,1,43.0000,74.8700,99.1200,0.0000,0.0000,4254.2158,73.9818,0.0000,0.0000,1494.6432,25.9922,0.0000,0.0000,1.4973,0.0260,5750.3563,mean concurrently resident requests in a 60 s window
vLLM-router,1,44.0000,74.8700,99.1200,0.0000,0.0000,4229.0974,74.7332,0.0000,0.0000,1429.4937,25.2609,0.0000,0.0000,0.3349,0.0059,5658.9260,mean concurrently resident requests in a 60 s window
vLLM-router,1,45.0000,74.8700,99.1200,0.0000,0.0000,4222.8302,75.5377,0.0000,0.0000,1367.5297,24.4623,0.0000,0.0000,0.0000,0.0000,5590.3599,mean concurrently resident requests in a 60 s window
vLLM-router,1,46.0000,74.8700,99.1200,0.0000,0.0000,4219.2243,76.4205,0.0000,0.0000,1301.8402,23.5795,0.0000,0.0000,0.0000,0.0000,5521.0645,mean concurrently resident requests in a 60 s window
vLLM-router,1,47.0000,74.8700,99.1200,0.0000,0.0000,4207.5975,77.3032,0.0000,0.0000,1235.3840,22.6968,0.0000,0.0000,0.0000,0.0000,5442.9815,mean concurrently resident requests in a 60 s window
vLLM-router,1,48.0000,74.8700,99.1200,0.0000,0.0000,4183.6364,78.2430,0.0000,0.0000,1163.3429,21.7570,0.0000,0.0000,0.0000,0.0000,5346.9793,mean concurrently resident requests in a 60 s window
vLLM-router,1,49.0000,74.8700,99.1200,0.0000,0.0000,4145.6656,79.0025,0.0000,0.0000,1101.8484,20.9975,0.0000,0.0000,0.0000,0.0000,5247.5140,mean concurrently resident requests in a 60 s window
vLLM-router,1,50.0000,74.8700,99.1200,0.0000,0.0000,4118.3150,79.8247,0.0000,0.0000,1040.8848,20.1753,0.0000,0.0000,0.0000,0.0000,5159.1998,mean concurrently resident requests in a 60 s window
vLLM-router,1,51.0000,74.8700,99.1200,0.0000,0.0000,4102.2056,80.8165,0.0000,0.0000,973.7431,19.1835,0.0000,0.0000,0.0000,0.0000,5075.9488,mean concurrently resident requests in a 60 s window
vLLM-router,1,52.0000,74.8700,99.1200,0.0000,0.0000,4078.9004,81.4574,0.0000,0.0000,928.5054,18.5426,0.0000,0.0000,0.0000,0.0000,5007.4058,mean concurrently resident requests in a 60 s window
vLLM-router,1,53.0000,74.8700,99.1200,0.0000,0.0000,4091.9684,81.7336,0.0000,0.0000,905.3863,18.0843,0.0000,0.0000,9.1173,0.1821,5006.4719,mean concurrently resident requests in a 60 s window
vLLM-router,1,54.0000,74.8700,99.1200,0.0000,0.0000,4068.6740,81.6052,0.0000,0.0000,885.3773,17.7580,0.0000,0.0000,31.7539,0.6369,4985.8051,mean concurrently resident requests in a 60 s window
vLLM-router,1,55.0000,74.8700,99.1200,0.0000,0.0000,3999.3263,80.2887,0.0000,0.0000,910.2718,18.2742,0.0000,0.0000,71.5846,1.4371,4981.1826,mean concurrently resident requests in a 60 s window
vLLM-router,1,56.0000,74.8700,99.1200,0.0000,0.0000,3927.2446,78.8324,0.0000,0.0000,940.2755,18.8743,0.0000,0.0000,114.2445,2.2933,4981.7647,mean concurrently resident requests in a 60 s window
vLLM-router,1,57.0000,74.8700,99.1200,0.0000,0.0000,3851.3786,77.3679,0.0000,0.0000,977.3055,19.6325,0.0000,0.0000,149.3191,2.9996,4978.0032,mean concurrently resident requests in a 60 s window
vLLM-router,1,58.0000,74.8700,99.1200,0.0000,0.0000,3792.2435,76.1658,0.0000,0.0000,1003.8610,20.1622,0.0000,0.0000,182.8296,3.6721,4978.9340,mean concurrently resident requests in a 60 s window
vLLM-router,1,59.0000,74.8700,99.1200,0.0000,0.0000,3702.8989,74.3642,0.0000,0.0000,1049.6300,21.0794,0.0000,0.0000,226.8830,4.5564,4979.4120,mean concurrently resident requests in a 60 s window
vLLM-router,1,60.0000,74.8700,99.1200,0.0000,0.0000,3700.7725,70.9629,0.0000,0.0000,1163.2856,22.3062,0.0000,0.0000,351.0237,6.7309,5215.0818,mean concurrently resident requests in a 60 s window
vLLM-router,1,61.0000,74.8700,99.1200,0.0000,0.0000,3473.7784,66.7959,0.0000,0.0000,1284.9813,24.7084,0.0000,0.0000,441.8293,8.4958,5200.5889,mean concurrently resident requests in a 60 s window
vLLM-router,1,62.0000,74.8700,99.1200,0.0000,0.0000,3123.6324,63.5963,0.0000,0.0000,1285.9959,26.1825,0.0000,0.0000,502.0320,10.2212,4911.6603,mean concurrently resident requests in a 60 s window
vLLM-router,1,63.0000,74.8700,99.1200,0.0000,0.0000,2522.1186,61.1977,0.0000,0.0000,1144.2440,27.7644,0.0000,0.0000,454.8983,11.0378,4121.2609,mean concurrently resident requests in a 60 s window
vLLM-router,1,64.0000,74.8700,99.1200,0.0000,0.0000,2029.9615,60.1609,0.0000,0.0000,966.9253,28.6562,0.0000,0.0000,377.3353,11.1829,3374.2222,mean concurrently resident requests in a 60 s window
vLLM-router,1,65.0000,74.8700,99.1200,0.0000,0.0000,1652.9985,60.4244,0.0000,0.0000,776.4802,28.3838,0.0000,0.0000,306.1695,11.1918,2735.6483,mean concurrently resident requests in a 60 s window
vLLM-router,1,66.0000,74.8700,99.1200,0.0000,0.0000,1261.5905,60.8550,0.0000,0.0000,591.2562,28.5203,0.0000,0.0000,220.2627,10.6248,2073.1094,mean concurrently resident requests in a 60 s window
vLLM-router,1,67.0000,74.8700,99.1200,0.0000,0.0000,818.3359,60.5759,0.0000,0.0000,396.4244,29.3446,0.0000,0.0000,136.1665,10.0795,1350.9268,mean concurrently resident requests in a 60 s window
vLLM-router,1,68.0000,74.8700,99.1200,0.0000,0.0000,512.7142,61.3092,0.0000,0.0000,240.3636,28.7421,0.0000,0.0000,83.1981,9.9486,836.2760,mean concurrently resident requests in a 60 s window
vLLM-router,1,69.0000,74.8700,99.1200,0.0000,0.0000,203.7282,59.8809,0.0000,0.0000,96.6298,28.4020,0.0000,0.0000,39.8645,11.7172,340.2224,mean concurrently resident requests in a 60 s window
vLLM-router,1,70.0000,74.8700,99.1200,0.0000,0.0000,0.0032,33.3140,0.0000,0.0000,0.0064,66.6860,0.0000,0.0000,0.0000,0.0000,0.0096,mean concurrently resident requests in a 60 s window
vLLM-router,2,0.0000,74.8700,99.1200,25.3013,92.4341,0.0000,0.0000,2.0710,7.5659,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.3723,mean concurrently resident requests in a 60 s window
vLLM-router,2,1.0000,74.8700,99.1200,27.1067,90.8736,0.0000,0.0000,2.7223,9.1264,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.8291,mean concurrently resident requests in a 60 s window
vLLM-router,2,2.0000,74.8700,99.1200,29.3636,94.3857,0.0000,0.0000,1.7466,5.6143,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,31.1103,mean concurrently resident requests in a 60 s window
vLLM-router,2,3.0000,74.8700,99.1200,17.9377,83.9676,0.0000,0.0000,3.4250,16.0324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.3626,mean concurrently resident requests in a 60 s window
vLLM-router,2,4.0000,74.8700,99.1200,52.5029,88.8040,0.0000,0.0000,6.6193,11.1960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1223,mean concurrently resident requests in a 60 s window
vLLM-router,2,5.0000,74.8700,99.1200,184.6433,92.2211,1.1971,0.5979,14.3776,7.1810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.2180,mean concurrently resident requests in a 60 s window
vLLM-router,2,6.0000,74.8700,99.1200,237.5310,81.5782,37.6071,12.9159,16.0316,5.5059,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,291.1698,mean concurrently resident requests in a 60 s window
vLLM-router,2,7.0000,74.8700,99.1200,188.8938,81.3089,18.2625,7.8611,23.5063,10.1182,0.0000,0.0000,1.6537,0.7118,0.0000,0.0000,232.3163,mean concurrently resident requests in a 60 s window
vLLM-router,2,8.0000,74.8700,99.1200,176.5674,88.0828,1.9002,0.9480,15.5042,7.7345,0.0000,0.0000,6.4843,3.2348,0.0000,0.0000,200.4563,mean concurrently resident requests in a 60 s window
vLLM-router,2,9.0000,74.8700,99.1200,162.0245,86.4644,0.5324,0.2841,20.6669,11.0289,0.0000,0.0000,4.1649,2.2226,0.0000,0.0000,187.3886,mean concurrently resident requests in a 60 s window
vLLM-router,2,10.0000,74.8700,99.1200,55.8811,81.1206,0.0000,0.0000,10.8116,15.6949,0.0000,0.0000,2.1937,3.1845,0.0000,0.0000,68.8865,mean concurrently resident requests in a 60 s window
vLLM-router,2,11.0000,74.8700,99.1200,36.4112,84.4402,0.0000,0.0000,3.8249,8.8703,0.0000,0.0000,2.8845,6.6895,0.0000,0.0000,43.1207,mean concurrently resident requests in a 60 s window
vLLM-router,2,12.0000,74.8700,99.1200,83.4399,90.2426,0.0000,0.0000,6.8887,7.4503,0.0000,0.0000,2.1331,2.3070,0.0000,0.0000,92.4617,mean concurrently resident requests in a 60 s window
vLLM-router,2,13.0000,74.8700,99.1200,41.2836,84.9891,0.0000,0.0000,6.5331,13.4494,0.0000,0.0000,0.7585,1.5615,0.0000,0.0000,48.5752,mean concurrently resident requests in a 60 s window
vLLM-router,2,14.0000,74.8700,99.1200,31.8882,87.4468,0.2370,0.6500,3.9836,10.9243,0.0000,0.0000,0.3570,0.9789,0.0000,0.0000,36.4658,mean concurrently resident requests in a 60 s window
vLLM-router,2,15.0000,74.8700,99.1200,25.7951,17.5700,31.7288,21.6117,66.4730,45.2772,0.1416,0.0964,14.0352,9.5599,8.6397,5.8848,146.8134,mean concurrently resident requests in a 60 s window
vLLM-router,2,16.0000,74.8700,99.1200,5.2791,1.9917,81.8010,30.8611,116.8622,44.0886,40.5337,15.2922,7.7749,2.9332,12.8110,4.8332,265.0620,mean concurrently resident requests in a 60 s window
vLLM-router,2,17.0000,74.8700,99.1200,0.0988,0.0335,105.6975,35.8564,40.7961,13.8395,143.4906,48.6772,0.0000,0.0000,4.6967,1.5933,294.7797,mean concurrently resident requests in a 60 s window
vLLM-router,2,18.0000,74.8700,99.1200,0.0077,0.0022,110.2022,31.6178,8.7106,2.4991,199.0598,57.1117,0.0000,0.0000,30.5644,8.7691,348.5446,mean concurrently resident requests in a 60 s window
vLLM-router,2,19.0000,74.8700,99.1200,0.0000,0.0000,107.2941,18.2460,3.4663,0.5895,216.1132,36.7514,0.0000,0.0000,261.1674,44.4131,588.0410,mean concurrently resident requests in a 60 s window
vLLM-router,2,20.0000,74.8700,99.1200,0.0000,0.0000,261.4000,28.9339,2.0810,0.2303,318.7750,35.2846,0.0000,0.0000,321.1836,35.5512,903.4395,mean concurrently resident requests in a 60 s window
vLLM-router,2,21.0000,74.8700,99.1200,0.0000,0.0000,466.6533,34.9562,0.0000,0.0000,455.1861,34.0972,0.0000,0.0000,413.1271,30.9466,1334.9665,mean concurrently resident requests in a 60 s window
vLLM-router,2,22.0000,74.8700,99.1200,0.0000,0.0000,540.6124,37.5614,0.0000,0.0000,535.0048,37.1718,0.0000,0.0000,363.6582,25.2668,1439.2755,mean concurrently resident requests in a 60 s window
vLLM-router,2,23.0000,74.8700,99.1200,0.0000,0.0000,691.5165,41.8748,0.0000,0.0000,659.3813,39.9289,0.0000,0.0000,300.4913,18.1963,1651.3891,mean concurrently resident requests in a 60 s window
vLLM-router,2,24.0000,74.8700,99.1200,0.0000,0.0000,827.3073,43.9384,0.0000,0.0000,763.1938,40.5334,0.0000,0.0000,292.3770,15.5282,1882.8781,mean concurrently resident requests in a 60 s window
vLLM-router,2,25.0000,74.8700,99.1200,0.0000,0.0000,877.7402,44.3219,0.0000,0.0000,812.9083,41.0481,0.0000,0.0000,289.7296,14.6300,1980.3780,mean concurrently resident requests in a 60 s window
vLLM-router,2,26.0000,74.8700,99.1200,0.0000,0.0000,930.7820,44.7492,0.0000,0.0000,874.5708,42.0468,0.0000,0.0000,274.6418,13.2040,2079.9946,mean concurrently resident requests in a 60 s window
vLLM-router,2,27.0000,74.8700,99.1200,0.0000,0.0000,1006.6315,45.5077,0.0000,0.0000,987.2950,44.6335,0.0000,0.0000,218.0766,9.8588,2212.0031,mean concurrently resident requests in a 60 s window
vLLM-router,2,28.0000,74.8700,99.1200,0.0000,0.0000,1041.2974,46.8444,0.0000,0.0000,1033.4647,46.4920,0.0000,0.0000,148.1245,6.6636,2222.8866,mean concurrently resident requests in a 60 s window
vLLM-router,2,29.0000,74.8700,99.1200,0.0000,0.0000,1071.3700,48.7857,0.0000,0.0000,1059.1256,48.2282,0.0000,0.0000,65.5766,2.9861,2196.0722,mean concurrently resident requests in a 60 s window
vLLM-router,2,30.0000,74.8700,99.1200,0.0000,0.0000,1199.9083,51.1588,0.0000,0.0000,1095.6238,46.7126,0.0000,0.0000,49.9249,2.1286,2345.4570,mean concurrently resident requests in a 60 s window
vLLM-router,2,31.0000,74.8700,99.1200,0.0000,0.0000,1452.8444,55.5812,0.0000,0.0000,1094.6703,41.8786,0.0000,0.0000,66.3971,2.5401,2613.9118,mean concurrently resident requests in a 60 s window
vLLM-router,2,32.0000,74.8700,99.1200,0.0000,0.0000,1678.5781,58.4833,0.0000,0.0000,1100.1516,38.3303,0.0000,0.0000,91.4561,3.1864,2870.1858,mean concurrently resident requests in a 60 s window
vLLM-router,2,33.0000,74.8700,99.1200,0.0000,0.0000,1879.7755,60.1382,0.0000,0.0000,1121.0680,35.8654,0.0000,0.0000,124.9171,3.9964,3125.7606,mean concurrently resident requests in a 60 s window
vLLM-router,2,34.0000,74.8700,99.1200,0.0000,0.0000,2152.3080,62.5390,0.0000,0.0000,1123.4106,32.6426,0.0000,0.0000,165.8293,4.8184,3441.5479,mean concurrently resident requests in a 60 s window
vLLM-router,2,35.0000,74.8700,99.1200,0.0000,0.0000,2488.6541,65.0450,0.0000,0.0000,1146.9478,29.9773,0.0000,0.0000,190.4462,4.9776,3826.0481,mean concurrently resident requests in a 60 s window
vLLM-router,2,36.0000,74.8700,99.1200,0.0000,0.0000,2708.4323,66.9089,0.0000,0.0000,1142.5080,28.2244,0.0000,0.0000,197.0000,4.8667,4047.9402,mean concurrently resident requests in a 60 s window
vLLM-router,2,37.0000,74.8700,99.1200,0.0000,0.0000,2875.7145,68.4992,0.0000,0.0000,1125.4577,26.8083,0.0000,0.0000,197.0000,4.6925,4198.1722,mean concurrently resident requests in a 60 s window
vLLM-router,2,38.0000,74.8700,99.1200,0.0000,0.0000,3177.4936,70.3563,0.0000,0.0000,1141.7952,25.2817,0.0000,0.0000,197.0000,4.3620,4516.2888,mean concurrently resident requests in a 60 s window
vLLM-router,2,39.0000,74.8700,99.1200,0.0000,0.0000,3232.8894,71.6124,0.0000,0.0000,1081.0851,23.9473,0.0000,0.0000,200.4532,4.4403,4514.4277,mean concurrently resident requests in a 60 s window
vLLM-router,2,40.0000,74.8700,99.1200,0.0000,0.0000,3302.7863,72.8145,0.0000,0.0000,1018.2632,22.4490,0.0000,0.0000,214.8444,4.7365,4535.8939,mean concurrently resident requests in a 60 s window
vLLM-router,2,41.0000,74.8700,99.1200,0.0000,0.0000,3376.5397,74.0586,0.0000,0.0000,956.3900,20.9768,0.0000,0.0000,226.3544,4.9647,4559.2841,mean concurrently resident requests in a 60 s window
vLLM-router,2,42.0000,74.8700,99.1200,0.0000,0.0000,3442.1313,75.0480,0.0000,0.0000,907.4241,19.7844,0.0000,0.0000,237.0155,5.1676,4586.5709,mean concurrently resident requests in a 60 s window
vLLM-router,2,43.0000,74.8700,99.1200,0.0000,0.0000,3525.8836,75.8453,0.0000,0.0000,874.8582,18.8191,0.0000,0.0000,248.0439,5.3357,4648.7857,mean concurrently resident requests in a 60 s window
vLLM-router,2,44.0000,74.8700,99.1200,0.0000,0.0000,3618.5693,76.2962,0.0000,0.0000,865.4055,18.2468,0.0000,0.0000,258.8173,5.4571,4742.7921,mean concurrently resident requests in a 60 s window
vLLM-router,2,45.0000,74.8700,99.1200,0.0000,0.0000,3675.0541,76.5063,0.0000,0.0000,863.9684,17.9859,0.0000,0.0000,264.5756,5.5079,4803.5981,mean concurrently resident requests in a 60 s window
vLLM-router,2,46.0000,74.8700,99.1200,0.0000,0.0000,3734.2522,77.3306,0.0000,0.0000,833.1314,17.2529,0.0000,0.0000,261.5640,5.4166,4828.9477,mean concurrently resident requests in a 60 s window
vLLM-router,2,47.0000,74.8700,99.1200,0.0000,0.0000,3761.2961,77.5356,0.0000,0.0000,832.3777,17.1587,0.0000,0.0000,257.3813,5.3057,4851.0551,mean concurrently resident requests in a 60 s window
vLLM-router,2,48.0000,74.8700,99.1200,0.0000,0.0000,3796.0510,77.8050,0.0000,0.0000,819.7049,16.8009,0.0000,0.0000,263.1746,5.3941,4878.9304,mean concurrently resident requests in a 60 s window
vLLM-router,2,49.0000,74.8700,99.1200,0.0000,0.0000,3828.7421,78.0195,0.0000,0.0000,817.2310,16.6530,0.0000,0.0000,261.4423,5.3275,4907.4154,mean concurrently resident requests in a 60 s window
vLLM-router,2,50.0000,74.8700,99.1200,0.0000,0.0000,3863.1080,78.1370,0.0000,0.0000,816.7234,16.5194,0.0000,0.0000,264.1851,5.3435,4944.0164,mean concurrently resident requests in a 60 s window
vLLM-router,2,51.0000,74.8700,99.1200,0.0000,0.0000,3891.8846,78.5220,0.0000,0.0000,807.3930,16.2898,0.0000,0.0000,257.1492,5.1882,4956.4268,mean concurrently resident requests in a 60 s window
vLLM-router,2,52.0000,74.8700,99.1200,0.0000,0.0000,3929.7467,78.5944,0.0000,0.0000,813.3323,16.2665,0.0000,0.0000,256.9529,5.1390,5000.0318,mean concurrently resident requests in a 60 s window
vLLM-router,2,53.0000,74.8700,99.1200,0.0000,0.0000,3940.0997,78.5098,0.0000,0.0000,809.8578,16.1371,0.0000,0.0000,268.6501,5.3531,5018.6076,mean concurrently resident requests in a 60 s window
vLLM-router,2,54.0000,74.8700,99.1200,0.0000,0.0000,3908.6048,78.3291,0.0000,0.0000,798.4660,16.0014,0.0000,0.0000,282.9074,5.6695,4989.9783,mean concurrently resident requests in a 60 s window
vLLM-router,2,55.0000,74.8700,99.1200,0.0000,0.0000,3927.0651,78.2552,0.0000,0.0000,786.5824,15.6743,0.0000,0.0000,304.6340,6.0705,5018.2816,mean concurrently resident requests in a 60 s window
vLLM-router,2,56.0000,74.8700,99.1200,0.0000,0.0000,3999.6523,77.8250,0.0000,0.0000,805.3595,15.6706,0.0000,0.0000,334.2809,6.5044,5139.2928,mean concurrently resident requests in a 60 s window
vLLM-router,2,57.0000,74.8700,99.1200,0.0000,0.0000,4063.7731,76.9237,0.0000,0.0000,848.3198,16.0580,0.0000,0.0000,370.7679,7.0183,5282.8609,mean concurrently resident requests in a 60 s window
vLLM-router,2,58.0000,74.8700,99.1200,0.0000,0.0000,4070.5835,75.6071,0.0000,0.0000,906.7213,16.8415,0.0000,0.0000,406.5618,7.5515,5383.8665,mean concurrently resident requests in a 60 s window
vLLM-router,2,59.0000,74.8700,99.1200,0.0000,0.0000,4016.1477,74.1600,0.0000,0.0000,949.9420,17.5411,0.0000,0.0000,449.4263,8.2989,5415.5159,mean concurrently resident requests in a 60 s window
vLLM-router,2,60.0000,74.8700,99.1200,0.0000,0.0000,3878.8891,71.5423,0.0000,0.0000,971.6629,17.9214,0.0000,0.0000,571.2610,10.5363,5421.8130,mean concurrently resident requests in a 60 s window
vLLM-router,2,61.0000,74.8700,99.1200,0.0000,0.0000,3552.6911,68.2463,0.0000,0.0000,1042.5639,20.0274,0.0000,0.0000,610.4375,11.7263,5205.6925,mean concurrently resident requests in a 60 s window
vLLM-router,2,62.0000,74.8700,99.1200,0.0000,0.0000,3160.9785,64.5731,0.0000,0.0000,1119.3944,22.8672,0.0000,0.0000,614.8194,12.5597,4895.1923,mean concurrently resident requests in a 60 s window
vLLM-router,2,63.0000,74.8700,99.1200,0.0000,0.0000,2463.1271,61.6252,0.0000,0.0000,993.0714,24.8458,0.0000,0.0000,540.7468,13.5290,3996.9453,mean concurrently resident requests in a 60 s window
vLLM-router,2,64.0000,74.8700,99.1200,0.0000,0.0000,2066.8677,61.5356,0.0000,0.0000,837.6254,24.9381,0.0000,0.0000,454.3227,13.5263,3358.8158,mean concurrently resident requests in a 60 s window
vLLM-router,2,65.0000,74.8700,99.1200,0.0000,0.0000,1633.7898,61.5813,0.0000,0.0000,665.5663,25.0867,0.0000,0.0000,353.7045,13.3319,2653.0607,mean concurrently resident requests in a 60 s window
vLLM-router,2,66.0000,74.8700,99.1200,0.0000,0.0000,1171.0105,61.8103,0.0000,0.0000,489.8836,25.8579,0.0000,0.0000,233.6279,12.3318,1894.5221,mean concurrently resident requests in a 60 s window
vLLM-router,2,67.0000,74.8700,99.1200,0.0000,0.0000,796.6151,62.7255,0.0000,0.0000,339.8827,26.7624,0.0000,0.0000,133.5044,10.5121,1270.0022,mean concurrently resident requests in a 60 s window
vLLM-router,2,68.0000,74.8700,99.1200,0.0000,0.0000,491.7184,62.7848,0.0000,0.0000,206.3788,26.3514,0.0000,0.0000,85.0833,10.8638,783.1805,mean concurrently resident requests in a 60 s window
vLLM-router,2,69.0000,74.8700,99.1200,0.0000,0.0000,69.1837,63.0570,0.0000,0.0000,28.4227,25.9057,0.0000,0.0000,12.1098,11.0374,109.7162,mean concurrently resident requests in a 60 s window
vLLM-router,2,70.0000,74.8700,99.1200,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
vLLM-router,3,0.0000,74.8700,99.1200,17.8396,80.3557,0.0000,0.0000,4.3612,19.6443,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.2008,mean concurrently resident requests in a 60 s window
vLLM-router,3,1.0000,74.8700,99.1200,26.4800,89.8423,0.0000,0.0000,2.9939,10.1577,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,29.4739,mean concurrently resident requests in a 60 s window
vLLM-router,3,2.0000,74.8700,99.1200,20.5627,86.8213,0.0000,0.0000,3.1212,13.1787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.6839,mean concurrently resident requests in a 60 s window
vLLM-router,3,3.0000,74.8700,99.1200,40.4835,96.0353,0.0000,0.0000,1.6713,3.9647,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.1548,mean concurrently resident requests in a 60 s window
vLLM-router,3,4.0000,74.8700,99.1200,69.8136,91.1512,0.0000,0.0000,6.7773,8.8488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.5909,mean concurrently resident requests in a 60 s window
vLLM-router,3,5.0000,74.8700,99.1200,138.1348,87.4135,0.0000,0.0000,18.6397,11.7954,0.0000,0.0000,1.2501,0.7911,0.0000,0.0000,158.0245,mean concurrently resident requests in a 60 s window
vLLM-router,3,6.0000,74.8700,99.1200,173.8036,85.6292,0.7085,0.3491,23.5050,11.5804,0.0000,0.0000,4.9551,2.4413,0.0000,0.0000,202.9722,mean concurrently resident requests in a 60 s window
vLLM-router,3,7.0000,74.8700,99.1200,190.6611,73.8856,41.2404,15.9816,22.6216,8.7664,0.0000,0.0000,3.5261,1.3664,0.0000,0.0000,258.0491,mean concurrently resident requests in a 60 s window
vLLM-router,3,8.0000,74.8700,99.1200,174.2743,68.0440,41.7139,16.2868,31.8309,12.4281,0.0000,0.0000,8.3011,3.2411,0.0000,0.0000,256.1202,mean concurrently resident requests in a 60 s window
vLLM-router,3,9.0000,74.8700,99.1200,173.6548,84.7559,2.5978,1.2679,22.4130,10.9392,0.0000,0.0000,6.2224,3.0370,0.0000,0.0000,204.8881,mean concurrently resident requests in a 60 s window
vLLM-router,3,10.0000,74.8700,99.1200,65.1023,87.0612,0.0000,0.0000,7.2037,9.6335,0.0000,0.0000,2.4716,3.3053,0.0000,0.0000,74.7777,mean concurrently resident requests in a 60 s window
vLLM-router,3,11.0000,74.8700,99.1200,54.4795,88.1145,0.0000,0.0000,6.7523,10.9211,0.0000,0.0000,0.5963,0.9644,0.0000,0.0000,61.8280,mean concurrently resident requests in a 60 s window
vLLM-router,3,12.0000,74.8700,99.1200,85.3526,88.2553,0.0000,0.0000,9.3444,9.6622,0.0000,0.0000,2.0140,2.0825,0.0000,0.0000,96.7110,mean concurrently resident requests in a 60 s window
vLLM-router,3,13.0000,74.8700,99.1200,56.3686,86.6929,0.0000,0.0000,5.5035,8.4642,0.0000,0.0000,3.1489,4.8429,0.0000,0.0000,65.0211,mean concurrently resident requests in a 60 s window
