fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"8 x Llama-3.1-8B, TP=1",8B x8,66,1604.32,972.502,2923.78,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,66.5,1588.97,963.563,2894.06,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,67,1573.9,954.788,2864.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,67.5,1559.12,946.171,2836.41,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,68,1544.61,937.709,2808.44,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,68.5,1530.37,929.396,2781.01,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,69,1516.39,921.229,2754.11,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,69.5,1502.67,913.205,2727.73,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,70,1489.19,905.319,2701.85,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,70.5,1475.95,897.568,2676.46,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,71,1462.94,889.949,2651.54,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,71.5,1450.16,882.458,2627.07,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,72,1437.6,875.093,2603.06,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,72.5,1425.26,867.849,2579.48,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,73,1413.13,860.724,2556.32,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,73.5,1401.2,853.715,2533.58,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,74,1389.47,846.819,2511.24,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,74.5,1377.94,840.034,2489.28,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,75,1366.59,833.357,2467.71,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,75.5,1355.44,826.785,2446.51,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,76,1344.46,820.316,2425.67,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,76.5,1333.66,813.947,2405.18,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,77,1323.03,807.676,2385.04,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,77.5,1312.57,801.502,2365.23,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,78,1302.27,795.421,2345.75,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,78.5,1292.13,789.431,2326.58,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,79,1282.15,783.531,2307.73,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,79.5,1272.33,777.719,2289.17,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,80,1262.65,771.992,2270.92,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,80.5,1253.12,766.349,2252.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,81,1243.73,760.788,2235.27,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,81.5,1234.48,755.307,2217.86,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,82,1225.37,749.904,2200.72,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,82.5,1216.39,744.579,2183.84,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,83,1207.54,739.328,2167.22,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,83.5,1198.82,734.151,2150.85,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,84,1190.23,729.045,2134.73,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,84.5,1181.75,724.011,2118.84,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,85,1173.4,719.045,2103.19,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,85.5,1165.16,714.147,2087.77,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,86,1157.04,709.315,2072.58,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,86.5,1149.03,704.549,2057.6,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,87,1141.13,699.846,2042.84,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,87.5,1133.34,695.205,2028.29,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,88,1125.66,690.625,2013.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,88.5,1118.08,686.105,1999.8,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,89,1110.6,681.645,1985.86,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,89.5,1103.22,677.241,1972.11,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,90,1095.93,672.895,1958.54,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,90.5,1088.75,668.603,1945.16,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,91,1081.65,664.366,1931.97,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,91.5,1074.65,660.183,1918.95,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,92,1067.74,656.052,1906.1,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"8 x Llama-3.1-8B, TP=1",8B x8,92.5,1060.91,651.972,1893.43,4001.02,3966.97,4035.07,1975.2,5148.89,28.5648,27.8832,29.2464,21.0552,20.9441,21.1662,1.15224e+06,engine,0.782833,0.78265,0.783017,1.76082,1.72477,1.79686,4.29133,6.77505e-06,0.0311701,69.8135,2,51122,7510288,3591.69,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
