arm,run,series,minute,value,n_requests,engine_port,attainment_window_s
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.7127,2210.3017,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.7294,1693.1959,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.7460,1459.9295,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.7627,1300.5190,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.7794,1278.0285,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.7960,941.8328,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.8127,849.3284,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.8294,928.6163,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.8460,1489.8023,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.8627,1668.4367,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.8794,1683.7738,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.8960,1522.0746,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.9127,2038.2742,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.9294,2808.1509,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.9460,3355.1654,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.9627,2952.6083,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.9794,2592.3180,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,35.9960,1996.7637,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.0127,1918.4736,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.0294,1494.4526,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.0460,1866.5765,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.0627,2292.6273,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.0794,2612.5048,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.0960,2485.3970,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.1127,2065.1777,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.1294,1902.8924,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.1460,1374.9615,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.1627,1369.0094,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.1794,1426.9031,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.1960,1911.3249,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.2127,1959.5789,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.2294,1833.8918,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.2460,1623.9217,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.2627,1827.9619,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.2794,1894.6845,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.2960,2105.7101,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.3127,2200.9574,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.3294,2561.4750,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.3460,2370.8483,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.3627,2333.9924,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.3794,2261.4586,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.3960,2100.3246,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.4127,1924.9985,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.4294,1583.8671,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.4460,1759.6812,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.4627,1966.6146,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.4794,2412.6937,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.4960,2553.9468,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.5127,2431.8149,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.5294,1735.6311,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.5460,1810.8312,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.5627,1665.7134,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.5794,1939.2863,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.5960,2184.3176,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.6127,2571.7062,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.6294,2473.1850,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.6460,2086.3912,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.6627,1618.5283,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.6794,1781.0698,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.6960,1638.6909,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.7127,1930.4215,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.7294,1947.6028,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.7460,1862.8308,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.7627,1639.3107,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.7794,1312.7074,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.7960,1039.4469,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.8127,638.1969,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.8294,1407.0772,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.8460,2425.3289,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.8627,3272.9408,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.8794,2722.5191,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.8960,2545.5167,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.9127,2490.3069,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.9294,2985.5515,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.9460,2444.1263,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.9627,1899.1353,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.9794,1343.2050,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,36.9960,1554.4400,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.0127,1846.4078,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.0294,1679.7430,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.0460,1739.2927,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.0627,1593.0622,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.0794,1635.5647,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.0960,1192.8150,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.1127,1143.1307,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.1294,1110.3877,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.1460,1187.4118,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.1627,1062.0776,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.1794,1590.0099,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.1960,1624.6868,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.2127,1618.5750,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.2294,1546.0577,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.2460,1989.7123,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.2627,1941.8471,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.2794,1450.7402,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.2960,1466.0178,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.3127,2087.8358,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.3294,2668.6888,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.3460,2900.6133,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.3627,2924.6980,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.3794,2930.6258,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.3960,2473.5503,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.4127,2342.7856,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.4294,2189.6378,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.4460,2199.9228,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.4627,1915.8817,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.4794,1699.1466,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.4960,1660.3946,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.5127,1610.7003,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.5294,1984.0678,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.5460,1887.7729,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.5627,2053.4755,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.5794,1571.0461,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.5960,1591.7172,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.6127,1569.7100,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.6294,2228.4753,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.6460,2741.7842,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.6627,2980.0308,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.6794,2970.8824,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.6960,2878.0745,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.7127,2767.2439,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.7294,2632.2081,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.7460,2539.8861,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.7627,2439.7853,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.7794,1862.4523,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.7960,1540.9091,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.8127,1316.4171,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.8294,1489.3082,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.8460,1240.4295,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.8627,1129.8132,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.8794,1301.7494,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.8960,1450.1355,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.9127,1748.2688,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.9294,1526.0109,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.9460,1598.6607,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.9627,1097.3070,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.9794,1091.7612,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,37.9960,1105.2029,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.0127,1369.0924,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.0294,1315.2324,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.0460,1688.1224,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.0627,1671.2427,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.0794,1733.9720,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.0960,1811.7341,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.1127,2127.9759,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.1294,2794.4174,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.1460,2384.2767,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.1627,2483.3798,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.1794,2386.7910,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.1960,2685.7149,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.2127,2023.2400,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.2294,1513.2527,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.2460,1454.0630,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.2627,1852.8150,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.2794,1869.6397,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.2960,1982.8089,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.3127,2236.7749,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.3294,2667.8660,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.3460,2418.5178,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.3627,2446.9085,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.3794,2370.0158,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.3960,2374.1377,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.4127,2405.5143,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.4294,2185.5905,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.4460,1745.4364,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.4627,988.5276,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.4794,675.7929,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.4960,989.2672,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.5127,1844.2734,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.5294,2722.4980,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.5460,3283.5915,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.5627,3070.4670,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.5794,2359.1887,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.5960,1858.0944,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.6127,1527.4939,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.6294,1935.3579,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.6460,1872.1118,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.6627,1649.2064,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.6794,1659.5903,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.6960,1767.5273,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.7127,1760.7784,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.7294,1201.7772,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.7460,1171.0535,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.7627,1190.5195,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.7794,1630.7138,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.7960,2180.3276,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.8127,2841.0019,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.8294,3064.5122,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.8460,3033.8437,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.8627,2457.9153,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.8794,2092.3924,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.8960,1213.7778,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.9127,1338.3203,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.9294,1656.9451,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.9460,2526.2640,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.9627,2904.3206,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.9794,3020.2405,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,38.9960,2919.6648,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.0127,2767.0037,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.0294,2490.3858,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.0460,1856.2276,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.0627,1817.6810,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.0794,1865.9647,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.0960,2204.9514,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.1127,2499.5998,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.1294,2289.2966,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.1460,1909.5563,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.1627,1128.7410,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.1794,795.6165,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.1960,1098.1323,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.2127,1497.0689,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.2294,2181.9998,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.2460,2380.5567,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.2627,2063.4663,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.2794,1266.0467,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.2960,906.2983,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.3127,1068.7678,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.3294,1886.3277,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.3460,2448.2795,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.3627,3060.2836,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.3794,3076.0581,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.3960,3029.2347,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.4127,2372.5203,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.4294,2180.4521,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.4460,2159.0134,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.4627,2662.4423,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.4794,2676.7787,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.4960,2510.7499,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.5127,2283.9092,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.5294,1680.3868,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.5460,1387.1006,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.5627,1070.2674,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.5794,1234.6075,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.5960,1137.2757,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.6127,1232.7831,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.6294,1785.1026,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.6460,2225.6067,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.6627,2698.4017,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.6794,2147.2661,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.6960,1670.8171,,8002,15.0000
llm-d,260831_2128_exp109r1_llmdslot75_shift,tokens_per_s_engine,39.7127,1293.7053,,8002,15.0000
