panel,series,x_minutes,value,n_requests,attainment_window_s,run,engine_port
b,inter_token_latency_ms,39.03730,72.31232,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.05397,74.48873,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.07064,90.94291,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.08730,147.96867,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.10397,106.80590,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.12064,67.83046,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.13730,49.51866,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.15397,49.78842,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.17064,55.17254,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.18730,56.38791,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.20397,57.11492,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.22064,56.81437,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.23730,58.89792,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.25397,74.15464,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.27064,75.94840,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.28730,101.33102,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.30397,93.13864,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.32064,100.31236,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.33730,69.10252,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.35397,65.94933,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.37064,63.10540,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.38730,68.33508,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.40397,80.48420,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.42064,91.02259,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.43730,83.40995,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.45397,65.45601,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.47064,54.49072,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.48730,57.46815,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.50397,59.32319,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.52064,63.91563,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.53730,83.19049,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.55397,107.60151,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.57064,124.27643,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.58730,80.99147,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.60397,77.27075,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.62064,85.37790,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.63730,99.93995,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.65397,75.85400,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.67064,64.19873,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.68730,63.03941,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.70397,79.56433,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.72064,71.42789,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.73730,75.55964,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.75397,60.08478,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.77064,66.75412,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.78730,74.85191,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.80397,72.29695,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.82064,77.79090,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.83730,58.77349,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.85397,54.51043,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.87064,52.99134,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.88730,54.27145,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.90397,66.79612,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.92064,73.00047,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.93730,77.40941,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.95397,71.31188,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.97064,87.01464,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,39.98730,156.78655,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.00397,378.55851,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.02064,168.06876,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.03730,134.63860,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.05397,133.11615,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.07064,125.64157,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.08730,117.74037,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.10397,111.64412,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.12064,138.09506,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.13730,136.48274,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.15397,85.85754,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.17064,74.03613,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.18730,82.92473,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.20397,120.70237,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.22064,162.59207,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.23730,138.86834,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.25397,106.46931,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.27064,107.72736,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.28730,82.17775,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.30397,71.47696,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.32064,69.68787,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.33730,83.87616,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.35397,93.52855,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.37064,97.52141,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.38730,87.70145,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.40397,96.10908,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.42064,80.83961,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.43730,81.47293,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.45397,86.43559,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.47064,88.09831,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.48730,84.07785,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.50397,71.73406,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.52064,76.73258,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.53730,77.15502,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.55397,92.10200,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.57064,98.72329,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.58730,87.42261,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.60397,86.38919,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.62064,80.53660,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.63730,98.95067,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.65397,98.43546,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.67064,108.14101,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.68730,106.99266,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.70397,102.89408,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.72064,92.31597,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.73730,92.42837,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.75397,101.85470,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.77064,115.81731,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.78730,119.54958,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.80397,103.50254,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.82064,99.68171,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.83730,82.10485,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.85397,86.28635,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.87064,91.54901,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.88730,111.53911,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.90397,110.27986,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.92064,93.82128,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.93730,84.40745,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.95397,92.25411,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.97064,98.51529,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,40.98730,95.77036,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.00397,79.96864,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.02064,79.24759,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.03730,78.86219,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.05397,83.87881,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.07064,85.74249,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.08730,83.53654,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.10397,86.94284,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.12064,85.14460,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.13730,89.39153,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.15397,98.25851,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.17064,101.05969,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.18730,123.36046,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.20397,108.33018,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.22064,102.60404,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.23730,102.20549,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.25397,115.78785,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.27064,111.95254,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.28730,86.99645,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.30397,84.21089,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.32064,93.18014,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.33730,95.96455,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.35397,82.18169,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.37064,76.69987,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.38730,74.80791,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.40397,67.86525,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.42064,70.14922,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.43730,82.66851,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.45397,80.19842,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.47064,65.56321,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.48730,60.32636,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.50397,70.13646,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.52064,100.46574,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.53730,80.77720,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.55397,76.91963,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.57064,69.88568,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.58730,84.77003,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.60397,87.60346,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.62064,89.79790,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.63730,72.31327,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.65397,74.98988,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.67064,64.84518,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.68730,67.58167,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.70397,59.32088,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.72064,74.65539,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.73730,78.02482,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.75397,90.39785,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.77064,63.25274,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.78730,58.15875,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.80397,57.27506,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.82064,78.49408,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.83730,78.13415,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.85397,62.78752,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.87064,51.67754,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.88730,51.60302,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.90397,49.63922,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.92064,51.83110,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.93730,61.03212,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.95397,64.74881,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.97064,50.32082,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,41.98730,41.61936,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.00397,44.42240,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.02064,53.92797,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.03730,58.03443,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.05397,72.73919,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.07064,61.09985,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.08730,62.51529,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.10397,49.17023,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.12064,48.30820,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.13730,43.13069,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.15397,42.89945,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.17064,46.36238,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.18730,60.66778,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.20397,61.12865,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.22064,53.47788,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.23730,44.63633,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.25397,51.83226,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.27064,52.13733,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.28730,55.17978,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.30397,42.56735,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.32064,39.72723,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.33730,34.71863,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.35397,38.03041,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.37064,36.97238,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.38730,44.01723,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.40397,42.17876,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.42064,63.91625,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.43730,57.75467,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.45397,55.33078,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.47064,38.46897,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.48730,37.34267,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.50397,42.97757,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.52064,63.79298,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.53730,78.48443,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.55397,77.07989,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.57064,65.55735,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.58730,56.14482,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.60397,51.47313,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.62064,53.03295,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.63730,60.31799,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.65397,57.00828,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.67064,60.68988,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.68730,85.34422,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.70397,71.98809,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.72064,66.59552,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.73730,48.02241,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.75397,52.25018,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.77064,49.06646,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.78730,58.30009,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.80397,80.02357,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.82064,87.10286,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.83730,68.00882,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.85397,69.56693,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.87064,103.27585,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.88730,93.37382,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.90397,64.60295,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.92064,42.50166,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.93730,42.65610,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.95397,48.22997,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.97064,71.42885,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,42.98730,94.04380,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.00397,63.55250,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.02064,54.91383,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.03730,44.85148,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.05397,46.89656,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.07064,52.05383,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.08730,57.60097,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.10397,78.37925,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.12064,84.84566,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.13730,90.29168,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.15397,69.66625,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.17064,60.53514,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.18730,62.10047,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.20397,60.33247,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.22064,59.17286,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.23730,56.78744,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.25397,82.02767,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.27064,93.36583,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.28730,84.11776,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.30397,64.97132,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.32064,68.58119,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.33730,79.41862,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.35397,87.52216,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.37064,92.16354,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.38730,82.55186,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.40397,94.55115,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.42064,71.76863,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.43730,84.28557,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.45397,72.53876,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.47064,69.48138,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.48730,66.16986,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.50397,68.62395,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.52064,87.16762,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.53730,86.27317,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.55397,65.28760,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.57064,57.19984,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.58730,59.81392,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.60397,86.63859,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.62064,94.12226,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.63730,100.45549,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.65397,118.85969,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.67064,115.42968,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.68730,92.70160,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.70397,90.39832,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.72064,137.96825,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.73730,330.21923,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.75397,168.85312,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.77064,139.04400,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.78730,77.63176,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.80397,69.63245,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.82064,60.36431,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.83730,66.12690,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.85397,69.19754,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.87064,71.25576,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.88730,62.18039,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.90397,69.27620,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.92064,66.00707,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.93730,91.44402,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.95397,78.43217,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,43.97064,65.25680,,,260831_2346_exp109r1_slot75_shift,8002
