panel,series,x_hours,value,x_minutes,n_requests,attainment_window_s,panel_bc_run,panel_bc_engine_port
c,inter_token_latency_ms,,59.38793,36.50397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.52268,36.52064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,56.95962,36.53730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.11608,36.55397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.58403,36.57064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,79.30733,36.58730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,100.46199,36.60397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,90.17102,36.62064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.85273,36.63730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,79.40558,36.65397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.54007,36.67064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,91.58016,36.68730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,93.42629,36.70397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,98.81365,36.72064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,128.93510,36.73730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,118.51906,36.75397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,133.44857,36.77064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,105.12893,36.78730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,82.05661,36.80397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,73.28647,36.82064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.08263,36.83730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.72227,36.85397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,61.79285,36.87064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,59.14978,36.88730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,59.46993,36.90397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,67.26821,36.92064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.08310,36.93730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,67.25882,36.95397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,62.10550,36.97064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,53.80082,36.98730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,52.76678,37.00397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,62.55531,37.02064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,74.76690,37.03730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,90.79398,37.05397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,78.59953,37.07064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,68.01505,37.08730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.83637,37.10397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,70.88196,37.12064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,72.44788,37.13730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,89.68477,37.15397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,102.82455,37.17064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,95.50796,37.18730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,73.75451,37.20397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,50.26193,37.22064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.99240,37.23730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,55.46544,37.25397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,59.11583,37.27064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,46.62704,37.28730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,49.34727,37.30397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.10036,37.32064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,76.86913,37.33730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,83.66220,37.35397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.00527,37.37064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,88.25479,37.38730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,81.80243,37.40397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.55555,37.42064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,67.35942,37.43730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.33813,37.45397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.68339,37.47064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.54769,37.48730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,66.17928,37.50397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,63.34538,37.52064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,94.72648,37.53730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,76.32928,37.55397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,79.34355,37.57064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.20399,37.58730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,61.20835,37.60397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,67.23149,37.62064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,93.26428,37.63730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,81.51696,37.65397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,87.93980,37.67064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,76.02016,37.68730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.25171,37.70397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.40603,37.72064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,56.85129,37.73730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,65.18293,37.75397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,72.19067,37.77064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.95166,37.78730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.51938,37.80397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.04634,37.82064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,89.55166,37.83730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,107.03347,37.85397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,136.84703,37.87064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,121.16893,37.88730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,94.36928,37.90397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,84.41714,37.92064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,90.59279,37.93730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,88.49288,37.95397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,95.53518,37.97064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,100.92436,37.98730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,115.09178,38.00397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,91.44989,38.02064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.74815,38.03730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,68.71718,38.05397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,72.96770,38.07064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.28017,38.08730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,74.85253,38.10397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.54280,38.12064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.51486,38.13730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,81.69407,38.15397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,95.43417,38.17064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,122.00846,38.18730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,232.06247,38.20397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,165.73160,38.22064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,116.43872,38.23730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,91.54957,38.25397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,109.23727,38.27064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,121.49533,38.28730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,88.32040,38.30397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,70.22486,38.32064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.75923,38.33730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,114.88347,38.35397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,107.28442,38.37064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,113.38464,38.38730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,99.58859,38.40397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,115.81245,38.42064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,82.39825,38.43730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,66.34986,38.45397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,62.96114,38.47064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.21173,38.48730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,85.07828,38.50397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,81.42269,38.52064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,65.90585,38.53730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,73.70524,38.55397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.07964,38.57064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.78067,38.58730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.97859,38.60397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,150.78866,38.62064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,148.35193,38.63730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,96.24756,38.65397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,68.50136,38.67064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,72.89200,38.68730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,91.46349,38.70397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,127.35425,38.72064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,102.68389,38.73730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.31257,38.75397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,66.58434,38.77064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,81.40252,38.78730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,113.00065,38.80397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,115.80511,38.82064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,88.57395,38.83730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.88149,38.85397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.09372,38.87064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.33087,38.88730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.80060,38.90397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,56.65880,38.92064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,63.76245,38.93730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.40161,38.95397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.61629,38.97064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,73.64245,38.98730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.68668,39.00397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.89109,39.02064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,72.31232,39.03730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,74.48873,39.05397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,90.94291,39.07064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,147.96867,39.08730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,106.80590,39.10397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,67.83046,39.12064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,49.51866,39.13730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,49.78842,39.15397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,55.17254,39.17064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,56.38791,39.18730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,57.11492,39.20397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,56.81437,39.22064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.89792,39.23730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,74.15464,39.25397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.94840,39.27064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,101.33102,39.28730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,93.13864,39.30397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,100.31236,39.32064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.10252,39.33730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,65.94933,39.35397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,63.10540,39.37064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,68.33508,39.38730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.48420,39.40397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,91.02259,39.42064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,83.40995,39.43730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,65.45601,39.45397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,54.49072,39.47064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,57.46815,39.48730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,59.32319,39.50397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,63.91563,39.52064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,83.19049,39.53730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,107.60151,39.55397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,124.27643,39.57064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.99147,39.58730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.27075,39.60397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,85.37790,39.62064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,99.93995,39.63730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.85400,39.65397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,64.19873,39.67064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,63.03941,39.68730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,79.56433,39.70397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.42789,39.72064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,75.55964,39.73730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,60.08478,39.75397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,66.75412,39.77064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,74.85191,39.78730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,72.29695,39.80397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.79090,39.82064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,58.77349,39.83730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,54.51043,39.85397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,52.99134,39.87064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,54.27145,39.88730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,66.79612,39.90397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,73.00047,39.92064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.40941,39.93730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.31188,39.95397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,87.01464,39.97064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,156.78655,39.98730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,378.55851,40.00397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,168.06876,40.02064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,134.63860,40.03730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,133.11615,40.05397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,125.64157,40.07064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,117.74037,40.08730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,111.64412,40.10397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,138.09506,40.12064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,136.48274,40.13730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,85.85754,40.15397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,74.03613,40.17064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,82.92473,40.18730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,120.70237,40.20397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,162.59207,40.22064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,138.86834,40.23730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,106.46931,40.25397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,107.72736,40.27064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,82.17775,40.28730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.47696,40.30397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,69.68787,40.32064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,83.87616,40.33730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,93.52855,40.35397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,97.52141,40.37064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,87.70145,40.38730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,96.10908,40.40397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.83961,40.42064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,81.47293,40.43730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.43559,40.45397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,88.09831,40.47064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,84.07785,40.48730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,71.73406,40.50397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,76.73258,40.52064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,77.15502,40.53730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,92.10200,40.55397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,98.72329,40.57064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,87.42261,40.58730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.38919,40.60397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,80.53660,40.62064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,98.95067,40.63730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,98.43546,40.65397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,108.14101,40.67064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,106.99266,40.68730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,102.89408,40.70397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,92.31597,40.72064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,92.42837,40.73730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,101.85470,40.75397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,115.81731,40.77064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,119.54958,40.78730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,103.50254,40.80397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,99.68171,40.82064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,82.10485,40.83730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.28635,40.85397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,91.54901,40.87064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,111.53911,40.88730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,110.27986,40.90397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,93.82128,40.92064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,84.40745,40.93730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,92.25411,40.95397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,98.51529,40.97064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,95.77036,40.98730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,79.96864,41.00397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,79.24759,41.02064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,78.86219,41.03730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,83.87881,41.05397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,85.74249,41.07064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,83.53654,41.08730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.94284,41.10397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,85.14460,41.12064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,89.39153,41.13730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,98.25851,41.15397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,101.05969,41.17064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,123.36046,41.18730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,108.33018,41.20397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,102.60404,41.22064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,102.20549,41.23730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,115.78785,41.25397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,111.95254,41.27064,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,86.99645,41.28730,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,84.21089,41.30397,,,260831_2346_exp109r1_slot75_shift,8002
c,inter_token_latency_ms,,93.18014,41.32064,,,260831_2346_exp109r1_slot75_shift,8002
